filepath,collection,object_name,mark_type,year_range,year_start,image_type,image_index,group_id,cloudinary_ref
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/Ironmongers' Company plate marks/Ironmongers_Christs H_salver_Alt_sterling mark 1832-33.jpg","Ironmongers' Company plate marks","Ironmongers Christs H salver Alt","sterling mark","1832-33","1832","primary","0","ironmongers-company-plate-marks-ironmongers-christs-h-salver-alt-sterling-mark-1832","hallmarks/ironmongers-company-plate-marks-ironmongers-christs-h-salver-alt-sterling-mark-1832-0"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/Ironmongers' Company plate marks/Ironmongers_Christs H_salver_St Amand gift_dateletter 1686-87.jpg","Ironmongers' Company plate marks","Ironmongers Christs H salver St Amand gift","date letter","1686-87","1686","primary","0","ironmongers-company-plate-marks-ironmongers-christs-h-salver-st-amand-gift-date-letter-1686","hallmarks/ironmongers-company-plate-marks-ironmongers-christs-h-salver-st-amand-gift-date-letter-1686-0"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/Ironmongers' Company plate marks/Ironmongers_Christs H_salver_St Amand gift_hallmark 1686-7_back view.jpg","Ironmongers' Company plate marks","Ironmongers Christs H salver St Amand gift","hallmark","1686-7","1686","primary","0","ironmongers-company-plate-marks-ironmongers-christs-h-salver-st-amand-gift-hallmark-1686","hallmarks/ironmongers-company-plate-marks-ironmongers-christs-h-salver-st-amand-gift-hallmark-1686-0"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/Ironmongers' Company plate marks/Ironmongers_Christs H_salver_St Amand gift_hallmark 1686-87.jpg","Ironmongers' Company plate marks","Ironmongers Christs H salver St Amand gift","hallmark","1686-87","1686","primary","1","ironmongers-company-plate-marks-ironmongers-christs-h-salver-st-amand-gift-hallmark-1686","hallmarks/ironmongers-company-plate-marks-ironmongers-christs-h-salver-st-amand-gift-hallmark-1686-1"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/Ironmongers' Company plate marks/Ironmongers_Christs H_salver_St Amand gift_hallmark 1686-87_dims.jpg","Ironmongers' Company plate marks","Ironmongers Christs H salver St Amand gift","hallmark","1686-87","1686","dimensions","2","ironmongers-company-plate-marks-ironmongers-christs-h-salver-st-amand-gift-hallmark-1686","hallmarks/ironmongers-company-plate-marks-ironmongers-christs-h-salver-st-amand-gift-hallmark-1686-2"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/Ironmongers' Company plate marks/Ironmongers_Christs H_salver_St Amand gift_sterling mark 1686-87.jpg","Ironmongers' Company plate marks","Ironmongers Christs H salver St Amand gift","sterling mark","1686-87","1686","primary","0","ironmongers-company-plate-marks-ironmongers-christs-h-salver-st-amand-gift-sterling-mark-1686","hallmarks/ironmongers-company-plate-marks-ironmongers-christs-h-salver-st-amand-gift-sterling-mark-1686-0"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/Ironmongers' Company plate marks/Ironmongers_Christs H_salver_Weeding gift_date letter 1841-42.jpg","Ironmongers' Company plate marks","Ironmongers Christs H salver Weeding gift","date letter","1841-42","1841","primary","0","ironmongers-company-plate-marks-ironmongers-christs-h-salver-weeding-gift-date-letter-1841","hallmarks/ironmongers-company-plate-marks-ironmongers-christs-h-salver-weeding-gift-date-letter-1841-0"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/Ironmongers' Company plate marks/Ironmongers_Christs H_salver_Weeding gift_duty mark 1841-42.jpg","Ironmongers' Company plate marks","Ironmongers Christs H salver Weeding gift","duty mark","1841-42","1841","primary","0","ironmongers-company-plate-marks-ironmongers-christs-h-salver-weeding-gift-duty-mark-1841","hallmarks/ironmongers-company-plate-marks-ironmongers-christs-h-salver-weeding-gift-duty-mark-1841-0"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/Ironmongers' Company plate marks/Ironmongers_Christs H_salver_Weeding gift_hallmark 1841-42.jpg","Ironmongers' Company plate marks","Ironmongers Christs H salver Weeding gift","hallmark","1841-42","1841","primary","0","ironmongers-company-plate-marks-ironmongers-christs-h-salver-weeding-gift-hallmark-1841","hallmarks/ironmongers-company-plate-marks-ironmongers-christs-h-salver-weeding-gift-hallmark-1841-0"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/Ironmongers' Company plate marks/Ironmongers_Christs H_salver_Weeding gift_hallmark 1841-42_dims.jpg","Ironmongers' Company plate marks","Ironmongers Christs H salver Weeding gift","hallmark","1841-42","1841","dimensions","1","ironmongers-company-plate-marks-ironmongers-christs-h-salver-weeding-gift-hallmark-1841","hallmarks/ironmongers-company-plate-marks-ironmongers-christs-h-salver-weeding-gift-hallmark-1841-1"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/Ironmongers' Company plate marks/Ironmongers_Christs H_salver_Weeding gift_sterling mark 1841-42.jpg","Ironmongers' Company plate marks","Ironmongers Christs H salver Weeding gift","sterling mark","1841-42","1841","primary","0","ironmongers-company-plate-marks-ironmongers-christs-h-salver-weeding-gift-sterling-mark-1841","hallmarks/ironmongers-company-plate-marks-ironmongers-christs-h-salver-weeding-gift-sterling-mark-1841-0"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/Ironmongers' Company plate marks/Ironmongers_Christs H_slip-top spoon_dateletter 1640-1641.jpg","Ironmongers' Company plate marks","Ironmongers Christs H slip-top spoon","date letter","1640-1641","1640","primary","0","ironmongers-company-plate-marks-ironmongers-christs-h-slip-top-spoon-date-letter-1640","hallmarks/ironmongers-company-plate-marks-ironmongers-christs-h-slip-top-spoon-date-letter-1640-0"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/Ironmongers' Company plate marks/Ironmongers_Christs H_slip-top spoon_hallmark 1640-1641.jpg","Ironmongers' Company plate marks","Ironmongers Christs H slip-top spoon","hallmark","1640-1641","1640","primary","0","ironmongers-company-plate-marks-ironmongers-christs-h-slip-top-spoon-hallmark-1640","hallmarks/ironmongers-company-plate-marks-ironmongers-christs-h-slip-top-spoon-hallmark-1640-0"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/Ironmongers' Company plate marks/Ironmongers_Christs H_slip-top spoon_hallmark 1640-41_dims.jpg","Ironmongers' Company plate marks","Ironmongers Christs H slip-top spoon","hallmark","1640-41","1640","dimensions","1","ironmongers-company-plate-marks-ironmongers-christs-h-slip-top-spoon-hallmark-1640","hallmarks/ironmongers-company-plate-marks-ironmongers-christs-h-slip-top-spoon-hallmark-1640-1"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/Ironmongers' Company plate marks/Ironmongers_Christs H_slip-top spoon_sterling mark 1640-1641.jpg","Ironmongers' Company plate marks","Ironmongers Christs H slip-top spoon","sterling mark","1640-1641","1640","primary","0","ironmongers-company-plate-marks-ironmongers-christs-h-slip-top-spoon-sterling-mark-1640","hallmarks/ironmongers-company-plate-marks-ironmongers-christs-h-slip-top-spoon-sterling-mark-1640-0"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/Ironmongers' Company plate marks/Ironmongers_Christs H_tankard 2_Willson gift, date letter base 1639-40.jpg","Ironmongers' Company plate marks","Ironmongers Christs H tankard 2 Willson gift,","date letter","1639-40","1639","primary","0","ironmongers-company-plate-marks-ironmongers-christs-h-tankard-2-willson-gift-date-letter-1639","hallmarks/ironmongers-company-plate-marks-ironmongers-christs-h-tankard-2-willson-gift-date-letter-1639-0"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/Ironmongers' Company plate marks/Ironmongers_Christs H_tankard 2_Willson gift, date letter lid 1639-40.jpg","Ironmongers' Company plate marks","Ironmongers Christs H tankard 2 Willson gift,","date letter","1639-40","1639","primary","1","ironmongers-company-plate-marks-ironmongers-christs-h-tankard-2-willson-gift-date-letter-1639","hallmarks/ironmongers-company-plate-marks-ironmongers-christs-h-tankard-2-willson-gift-date-letter-1639-1"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/Ironmongers' Company plate marks/Ironmongers_Christs H_tankard 2_Willson gift, hallmark base 1639-40.jpg","Ironmongers' Company plate marks","Ironmongers Christs H tankard 2 Willson gift,","hallmark","1639-40","1639","primary","0","ironmongers-company-plate-marks-ironmongers-christs-h-tankard-2-willson-gift-hallmark-1639","hallmarks/ironmongers-company-plate-marks-ironmongers-christs-h-tankard-2-willson-gift-hallmark-1639-0"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/Ironmongers' Company plate marks/Ironmongers_Christs H_tankard 2_Willson gift, hallmark base 1639-40_dims.jpg","Ironmongers' Company plate marks","Ironmongers Christs H tankard 2 Willson gift,","hallmark","1639-40","1639","dimensions","4","ironmongers-company-plate-marks-ironmongers-christs-h-tankard-2-willson-gift-hallmark-1639","hallmarks/ironmongers-company-plate-marks-ironmongers-christs-h-tankard-2-willson-gift-hallmark-1639-4"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/Ironmongers' Company plate marks/Ironmongers_Christs H_tankard 2_Willson gift, hallmark lid 1639-40.jpg","Ironmongers' Company plate marks","Ironmongers Christs H tankard 2 Willson gift,","hallmark","1639-40","1639","primary","1","ironmongers-company-plate-marks-ironmongers-christs-h-tankard-2-willson-gift-hallmark-1639","hallmarks/ironmongers-company-plate-marks-ironmongers-christs-h-tankard-2-willson-gift-hallmark-1639-1"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/Ironmongers' Company plate marks/Ironmongers_Christs H_tankard 2_Willson gift, hallmark lid 1639-40_dims.jpg","Ironmongers' Company plate marks","Ironmongers Christs H tankard 2 Willson gift,","hallmark","1639-40","1639","dimensions","5","ironmongers-company-plate-marks-ironmongers-christs-h-tankard-2-willson-gift-hallmark-1639","hallmarks/ironmongers-company-plate-marks-ironmongers-christs-h-tankard-2-willson-gift-hallmark-1639-5"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/Ironmongers' Company plate marks/Ironmongers_Christs H_tankard 2_Willson gift, hallmarks x 2 base_1639-40.jpg","Ironmongers' Company plate marks","Ironmongers Christs H tankard 2 Willson gift,","hallmark","1639-40","1639","primary","2","ironmongers-company-plate-marks-ironmongers-christs-h-tankard-2-willson-gift-hallmark-1639","hallmarks/ironmongers-company-plate-marks-ironmongers-christs-h-tankard-2-willson-gift-hallmark-1639-2"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/Ironmongers' Company plate marks/Ironmongers_Christs H_tankard 2_Willson gift, hallmarks x 2 lid 1639-40.jpg","Ironmongers' Company plate marks","Ironmongers Christs H tankard 2 Willson gift,","hallmark","1639-40","1639","primary","3","ironmongers-company-plate-marks-ironmongers-christs-h-tankard-2-willson-gift-hallmark-1639","hallmarks/ironmongers-company-plate-marks-ironmongers-christs-h-tankard-2-willson-gift-hallmark-1639-3"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/Ironmongers' Company plate marks/Ironmongers_Christs H_tankard 2_Willson gift, sterling mark base 1639-40.jpg","Ironmongers' Company plate marks","Ironmongers Christs H tankard 2 Willson gift,","sterling mark","1639-40","1639","primary","0","ironmongers-company-plate-marks-ironmongers-christs-h-tankard-2-willson-gift-sterling-mark-1639","hallmarks/ironmongers-company-plate-marks-ironmongers-christs-h-tankard-2-willson-gift-sterling-mark-1639-0"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/Ironmongers' Company plate marks/Ironmongers_Christs H_tankard 2_Willson gift, sterling mark lid 1639-40.jpg","Ironmongers' Company plate marks","Ironmongers Christs H tankard 2 Willson gift,","sterling mark","1639-40","1639","primary","1","ironmongers-company-plate-marks-ironmongers-christs-h-tankard-2-willson-gift-sterling-mark-1639","hallmarks/ironmongers-company-plate-marks-ironmongers-christs-h-tankard-2-willson-gift-sterling-mark-1639-1"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/Ironmongers' Company plate marks/Ironmongers_Christs H_tankard base_Willson gift, sterling mark 1639-40.jpg","Ironmongers' Company plate marks","Ironmongers Christs H tankard base Willson gift,","sterling mark","1639-40","1639","primary","0","ironmongers-company-plate-marks-ironmongers-christs-h-tankard-base-willson-gift-sterling-mark-1639","hallmarks/ironmongers-company-plate-marks-ironmongers-christs-h-tankard-base-willson-gift-sterling-mark-1639-0"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/Ironmongers' Company plate marks/Ironmongers_Christs H_tankard_Willson gift, base_dateletter 1639-40.jpg","Ironmongers' Company plate marks","Ironmongers Christs H tankard Willson gift, base","date letter","1639-40","1639","primary","0","ironmongers-company-plate-marks-ironmongers-christs-h-tankard-willson-gift-base-date-letter-1639","hallmarks/ironmongers-company-plate-marks-ironmongers-christs-h-tankard-willson-gift-base-date-letter-1639-0"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/Ironmongers' Company plate marks/Ironmongers_Christs H_tankard_Willson gift, base_two hallmarks.jpg","Ironmongers' Company plate marks","Ironmongers Christs H tankard Willson gift, base two","hallmark","","","primary","0","ironmongers-company-plate-marks-ironmongers-christs-h-tankard-willson-gift-base-two-hallmark-unknown","hallmarks/ironmongers-company-plate-marks-ironmongers-christs-h-tankard-willson-gift-base-two-hallmark-unknown-0"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/Ironmongers' Company plate marks/Ironmongers_Christs H_tankard_Willson gift, date letter 1639-40.jpg","Ironmongers' Company plate marks","Ironmongers Christs H tankard Willson gift,","date letter","1639-40","1639","primary","0","ironmongers-company-plate-marks-ironmongers-christs-h-tankard-willson-gift-date-letter-1639","hallmarks/ironmongers-company-plate-marks-ironmongers-christs-h-tankard-willson-gift-date-letter-1639-0"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/Ironmongers' Company plate marks/Ironmongers_Christs H_tankard_Willson gift, date letter 1639-40_dims.jpg","Ironmongers' Company plate marks","Ironmongers Christs H tankard Willson gift,","date letter","1639-40","1639","dimensions","1","ironmongers-company-plate-marks-ironmongers-christs-h-tankard-willson-gift-date-letter-1639","hallmarks/ironmongers-company-plate-marks-ironmongers-christs-h-tankard-willson-gift-date-letter-1639-1"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/Ironmongers' Company plate marks/Ironmongers_Christs H_tankard_Willson gift, hallmark 1639-40.jpg","Ironmongers' Company plate marks","Ironmongers Christs H tankard Willson gift,","hallmark","1639-40","1639","primary","0","ironmongers-company-plate-marks-ironmongers-christs-h-tankard-willson-gift-hallmark-1639","hallmarks/ironmongers-company-plate-marks-ironmongers-christs-h-tankard-willson-gift-hallmark-1639-0"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/Ironmongers' Company plate marks/Ironmongers_Christs H_tankard_Willson gift, hallmark 1639-40_dims.jpg","Ironmongers' Company plate marks","Ironmongers Christs H tankard Willson gift,","hallmark","1639-40","1639","dimensions","2","ironmongers-company-plate-marks-ironmongers-christs-h-tankard-willson-gift-hallmark-1639","hallmarks/ironmongers-company-plate-marks-ironmongers-christs-h-tankard-willson-gift-hallmark-1639-2"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/Ironmongers' Company plate marks/Ironmongers_Christs H_tankard_Willson gift, hallmark base 1639-40.jpg","Ironmongers' Company plate marks","Ironmongers Christs H tankard Willson gift,","hallmark","1639-40","1639","primary","1","ironmongers-company-plate-marks-ironmongers-christs-h-tankard-willson-gift-hallmark-1639","hallmarks/ironmongers-company-plate-marks-ironmongers-christs-h-tankard-willson-gift-hallmark-1639-1"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/Ironmongers' Company plate marks/Ironmongers_Christs H_tankard_Willson gift, hallmark base 1639-40_dims.jpg","Ironmongers' Company plate marks","Ironmongers Christs H tankard Willson gift,","hallmark","1639-40","1639","dimensions","3","ironmongers-company-plate-marks-ironmongers-christs-h-tankard-willson-gift-hallmark-1639","hallmarks/ironmongers-company-plate-marks-ironmongers-christs-h-tankard-willson-gift-hallmark-1639-3"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/Ironmongers' Company plate marks/Ironmongers_Christs H_tankard_Willson gift, sterling mark 1639-40.jpg","Ironmongers' Company plate marks","Ironmongers Christs H tankard Willson gift,","sterling mark","1639-40","1639","primary","0","ironmongers-company-plate-marks-ironmongers-christs-h-tankard-willson-gift-sterling-mark-1639","hallmarks/ironmongers-company-plate-marks-ironmongers-christs-h-tankard-willson-gift-sterling-mark-1639-0"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/Ironmongers' Company plate marks/Ironmongers_Christs Hospital_Mercers spoon_hallmark 1630-31.jpg","Ironmongers' Company plate marks","Ironmongers Christs Hospital Mercers spoon","hallmark","1630-31","1630","primary","0","ironmongers-company-plate-marks-ironmongers-christs-hospital-mercers-spoon-hallmark-1630","hallmarks/ironmongers-company-plate-marks-ironmongers-christs-hospital-mercers-spoon-hallmark-1630-0"
"/mnt/c/Users/Assay Surface/Desktop/Kirstin Kennedy/Ironmongers' Company plate marks/Ironmongers_Christs Hospital_ewer_Cleve gift_hallmark 1638-39.jpg","Ironmongers' Company plate marks","Ironmongers Christs Hospital ewer Cleve gift","hallmark","1638-39","1638","primary","0","ironmongers-company-plate-marks-ironmongers-christs-hospital-ewer-cleve-gift-hallmark-1638","hallmarks/ironmongers-company-plate-marks-ironmongers-christs-hospital-ewer-cleve-gift-hallmark-1638-0"
